273	45868
274	46036
275	46204
276	46372
277	46540
278	46708
279	46876
280	47044
281	47212
282	47380
283	47548
284	47716
285	47884
286	48052
287	48220
288	48388
289	48556
290	48724
291	48892
292	49060
293	49228
294	49396
295	49564
296	49732
297	49900
298	50068
299	50236
300	50404
301	50572
302	50740
303	50908
304	51076
305	51244
306	51412
307	51580
308	51748
309	51916
310	52084
311	52252
312	52420
313	52588
314	52756
315	52924
316	53092
317	53260
318	53428
319	53596
320	53764
321	53932
322	54100
323	54268
324	54436
325	54604
326	54772
327	54940
328	55108
329	55276
330	55444
331	55612
332	55780
333	55948
334	56116
335	56284
336	56452
337	56620
338	56788
339	56956
340	57124
341	57292
342	57460
343	57628
344	57796
345	57964
346	58132
347	58300
348	58468
349	58636
350	58804
351	58972
352	59140
353	59308
354	59476
355	59644
356	59812
357	59980
358	60148
359	60316
360	60484
361	60652
362	60820
363	60988
364	61156
365	61324
366	61492
367	61660
368	61828
369	61996
370	62164
371	62332
372	62500
373	62668
374	62836
375	63004
376	63172
377	63340
378	63508
379	63676
380	63844
381	64012
382	64180
383	64348
384	64516
385	64684
386	64852
387	65020
388	65188
389	65356
390	65524
391	65692
392	65860
393	66028
394	66196
395	66364
396	66532
397	66700
398	66868
399	67036
400	67204
401	67372
402	67540
403	67708
404	67876
405	68044
406	68212
407	68380
408	68548
409	68716
410	68884
411	69052
412	69220
413	69388
414	69556
415	69724
416	69892
417	70060
418	70228
419	70396
420	70564
421	70732
422	70900
423	71068
424	71236
425	71404
426	71572
427	71740
428	71908
429	72076
430	72244
431	72412
432	72580
433	72748
434	72916
435	73084
436	73252
437	73420
438	73588
439	73756
440	73924
441	74092
442	74260
443	74428
444	74596
445	74764
446	74932
447	75100
448	75268
449	75436
450	75604
451	75772
452	75940
453	76108
454	76276
455	76444
456	76612
457	76780
458	76948
459	77116
460	77284
461	77452
462	77620
463	77788
464	77956
465	78124
466	78292
467	78460
468	78628
469	78796
470	78964
471	79132
472	79300
473	79468
474	79636
475	79804
476	79972
477	80140
478	80308
479	80476
480	80644
481	80812
482	80980
483	81148
484	81316
485	81484
486	81652
487	81820
488	81988
489	82156
490	82324
491	82492
492	82660
493	82828
494	82996
495	83164
496	83332
497	83500
498	83668
499	83836
500	84004
501	84172
502	84340
503	84508
504	84676
505	84844
506	85012
507	85180
508	85348
509	85516
510	85684
511	85852
512	86020
513	86188
514	86356
515	86524
516	86692
517	86860
518	87028
519	87196
520	87364
521	87532
522	87700
523	87868
524	88036
525	88204
526	88372
527	88540
528	88708
529	88876
530	89044
531	89212
532	89380
533	89548
534	89716
535	89884
536	90052
537	90220
538	90388
539	90556
540	90724
541	90892
542	91060
543	91228
544	91396
545	91564
546	91732
547	91900
548	92068
549	92236
550	92404
551	92572
552	92740
553	92908
554	93076
555	93244
556	93412
557	93580
558	93748
559	93916
560	94084
561	94252
562	94420
563	94588
564	94756
565	94924
566	95092
567	95260
568	95428
569	95596
570	95764
571	95932
572	96100
573	96268
574	96436
575	96604
576	96772
577	96940
578	97108
579	97276
580	97444
581	97612
582	97780
583	97948
584	98116
585	98284
586	98452
587	98620
588	98788
589	98956
590	99124
591	99292
592	99460
593	99628
594	99796
595	99964
596	100132
597	100300
598	100468
599	100636
600	100804
601	100972
602	101140
603	101308
604	101476
605	101644
606	101812
607	101980
608	102148
609	102316
610	102484
611	102652
612	102820
613	102988
614	103156
615	103324
616	103492
617	103660
618	103828
619	103996
620	104164
621	104332
622	104500
623	104668
624	104836
625	105004
626	105172
627	105340
628	105508
629	105676
630	105844
631	106012
632	106180
633	106348
634	106516
635	106684
636	106852
637	107020
638	107188
639	107356
640	107524
641	107692
642	107860
643	108028
644	108196
645	108364
646	108532
647	108700
648	108868
649	109036
650	109204
651	109372
652	109540
653	109708
654	109876
655	110044
656	110212
657	110380
658	110548
659	110716
660	110884
661	111052
662	111220
663	111388
664	111556
665	111724
666	111892
667	112060
668	112228
669	112396
670	112564
671	112732
672	112900
673	113068
674	113236
675	113404
676	113572
677	113740
678	113908
679	114076
680	114244
681	114412
682	114580
683	114748
684	114916
685	115084
686	115252
687	115420
688	115588
689	115756
690	115924
691	116092
692	116260
693	116428
694	116596
695	116764
696	116932
697	117100
698	117268
699	117436
700	117604
701	117772
702	117940
703	118108
704	118276
705	118444
706	118612
707	118780
708	118948
709	119116
710	119284
711	119452
712	119620
713	119788
714	119956
715	120124
716	120292
717	120460
718	120628
719	120796
720	120964
721	121132
722	121300
723	121468
724	121636
725	121804
726	121972
727	122140
728	122308
729	122476
730	122644
731	122812
732	122980
733	123148
734	123316
735	123484
736	123652
737	123820
738	123988
739	124156
740	124324
741	124492
742	124660
743	124828
744	124996
745	125164
746	125332
747	125500
748	125668
749	125836
750	126004
751	126172
752	126340
753	126508
754	126676
755	126844
756	127012
757	127180
758	127348
759	127516
760	127684
761	127852
762	128020
763	128188
764	128356
765	128524
766	128692
767	128860
768	129028
769	129196
770	129364
771	129532
772	129700
773	129868
774	130036
775	130204
776	130372
777	130540
778	130708
779	130876
780	131044
781	131212
782	131380
783	131548
784	131716
785	131884
786	132052
787	132220
788	132388
789	132556
790	132724
791	132892
792	133060
793	133228
794	133396
795	133564
796	133732
797	133900
798	134068
799	134236
800	134404
801	134572
802	134740
803	134908
804	135076
805	135244
806	135412
807	135580
808	135748
809	135916
810	136084
811	136252
812	136420
813	136588
814	136756
815	136924
816	137092
817	137260
818	137428
819	137596
820	137764
821	137932
822	138100
823	138268
824	138436
825	138604
826	138772
827	138940
828	139108
829	139276
830	139444
831	139612
832	139780
833	139948
834	140116
835	140284
836	140452
837	140620
838	140788
839	140956
840	141124
841	141292
842	141460
843	141628
844	141796
845	141964
846	142132
847	142300
848	142468
849	142636
850	142804
851	142972
852	143140
853	143308
854	143476
855	143644
856	143812
857	143980
858	144148
859	144316
860	144484
861	144652
862	144820
863	144988
864	145156
865	145324
866	145492
867	145660
868	145828
869	145996
870	146164
871	146332
872	146500
873	146668
874	146836
875	147004
876	147172
877	147340
878	147508
879	147676
880	147844
881	148012
882	148180
883	148348
884	148516
885	148684
886	148852
887	149020
888	149188
889	149356
890	149524
891	149692
892	149860
893	150028
894	150196
895	150364
896	150532
897	150700
898	150868
899	151036
900	151204
901	151372
902	151540
903	151708
904	151876
905	152044
906	152212
907	152380
908	152548
909	152716
910	152884
911	153052
912	153220
913	153388
914	153556
915	153724
916	153892
917	154060
918	154228
919	154396
920	154564
921	154732
922	154900
923	155068
924	155236
925	155404
926	155572
927	155740
928	155908
929	156076
930	156244
931	156412
932	156580
933	156748
934	156916
935	157084
936	157252
937	157420
938	157588
939	157756
940	157924
941	158092
942	158260
943	158428
944	158596
945	158764
946	158932
947	159100
948	159268
949	159436
950	159604
951	159772
952	159940
953	160108
954	160276
955	160444
956	160612
957	160780
958	160948
959	161116
960	161284
961	161452
962	161620
963	161788
964	161956
965	162124
966	162292
967	162460
968	162628
969	162796
970	162964
971	163132
972	163300
973	163468
974	163636
975	163804
976	163972
977	164140
978	164308
979	164476
980	164644
981	164812
982	164980
983	165148
984	165316
985	165484
986	165652
987	165820
988	165988
989	166156
990	166324
991	166492
992	166660
993	166828
994	166996
995	167164
996	167332
997	167500
998	167668
999	167836
1000	168004
